average_temperature,highest_temperature,lowest_temperature,daily_temperature_range,average_humidity,precipitation,transaction_volume_data
24.9,30.86,19.74,11.12,83.6,73.25,54.17115
25.13,31.12,19.97,11.15,83.87,76.27,56.831410000000005
25.36,31.28,20.27,11.01,84.37,79.3,58.05542
25.58,31.41,20.64,10.77,84.9,82.32,61.35208
25.77,31.56,20.82,10.74,85.5,85.34,63.87258
25.96,31.61,21.15,10.45,85.95,88.36,65.2923
26.14,31.73,21.44,10.29,86.26,91.39,67.59
26.39,32.02,21.65,10.38,85.79,94.33,70.19089
26.52,32.14,21.81,10.34,85.67,94.59,73.4563
26.74,32.46,21.89,10.57,84.94,94.67,75.046
26.88,32.56,22.02,10.54,84.54,94.23,80.01027
27.06,32.91,22.07,10.84,83.87,93.72,83.942
27.3,33.31,22.1,11.21,83.02,92.85,86.49007
27.55,33.79,22.16,11.63,82.16,90.85,91.6953
27.75,34.18,22.17,12.0,81.48,88.58,98.97196
27.86,34.35,22.21,12.14,81.13,85.98,100.42267
28.05,34.65,22.26,12.39,80.53,83.16,102.14119
28.32,35.08,22.42,12.66,80.04,80.29,111.99108
28.62,35.39,22.77,12.62,80.01,77.35,119.42692
28.98,35.86,23.05,12.82,79.56,74.4,123.79452
29.35,36.43,23.25,13.18,78.7,71.36,130.05893
29.49,36.53,23.44,13.09,78.55,69.04,136.76826
29.48,36.46,23.48,12.99,78.64,66.76,142.89159
29.44,36.44,23.48,12.96,78.77,64.52,145.79785
29.47,36.52,23.49,13.03,78.69,62.28,155.539
29.51,36.59,23.48,13.11,78.54,60.04,163.74954
29.51,36.66,23.48,13.18,78.55,57.89,168.12351999999998
29.41,36.61,23.45,13.17,78.84,55.84,175.09914999999998
29.23,36.39,23.24,13.15,78.75,53.88,180.91537
29.03,36.23,22.99,13.24,78.6,51.93,187.83374
28.86,36.14,22.75,13.38,78.42,49.97,191.94658
28.78,36.07,22.65,13.42,78.28,48.02,200.58504
28.69,36.02,22.53,13.49,78.07,46.06,207.16635
28.63,35.98,22.43,13.55,78.07,44.11,209.27052
28.52,35.69,22.46,13.24,78.61,42.5,212.63596
28.41,35.49,22.41,13.08,78.84,41.59,211.21456
28.2,35.24,22.23,13.01,79.2,41.44,210.92219
27.85,34.76,22.01,12.75,79.92,42.99,214.96715
27.54,34.32,21.82,12.5,80.76,45.51,218.16085
27.4,34.14,21.73,12.41,81.21,49.23,217.07335
27.35,34.08,21.72,12.36,81.56,52.94,214.57137
27.26,33.98,21.72,12.26,82.13,56.74,215.59752
27.05,33.59,21.66,11.93,82.88,61.36,215.25141
26.86,33.31,21.6,11.71,83.35,62.49,213.80222
26.58,32.87,21.44,11.44,83.94,63.62,215.36508
26.37,32.56,21.36,11.2,84.61,64.85,213.93481
26.1,32.15,21.28,10.86,85.45,67.39,215.75908
25.97,31.99,21.21,10.78,85.79,69.94,211.59026
25.83,31.84,21.12,10.72,86.04,72.48,205.19267
25.57,31.54,20.79,10.74,85.71,75.03,201.01596
25.15,31.08,20.41,10.67,86.06,77.57,196.9517
24.76,30.74,19.99,10.75,86.23,80.08,195.16019
24.47,30.52,19.58,10.93,85.97,81.71,191.30485
24.14,30.27,19.13,11.14,85.74,83.28,187.28288
23.89,30.04,18.8,11.25,85.68,84.83,185.29663
23.55,29.55,18.6,10.95,86.12,86.37,178.51626000000002
23.23,29.02,18.46,10.56,86.89,88.08,172.94737
22.97,28.51,18.36,10.15,87.49,89.82,166.45593
22.84,28.28,18.28,10.01,87.51,91.68,155.924
22.79,28.28,18.24,10.04,87.78,93.44,152.58293
22.71,28.21,18.21,10.01,87.87,95.2,148.282
22.56,27.95,18.13,9.82,88.24,96.96,148.45504
22.29,27.46,18.1,9.36,89.18,98.95,143.29657
22.0,26.89,18.03,8.86,90.03,101.73,138.54661
21.72,26.65,17.79,8.86,90.23,105.6,132.53446
21.43,26.58,17.33,9.25,89.8,109.12,125.17186
21.01,26.24,16.89,9.36,89.73,111.94,127.35193
20.68,26.06,16.42,9.64,89.51,114.0,128.62273
20.51,26.07,16.12,9.94,89.06,114.36,128.62273
20.28,26.04,15.72,10.31,88.51,113.75,122.04938
19.9,25.67,15.2,10.47,88.31,111.94,121.25831
19.55,25.25,14.9,10.35,88.52,110.13,118.10565
19.31,25.09,14.6,10.49,87.64,108.24,115.1944
19.11,24.94,14.34,10.6,86.37,100.41,112.25128
18.81,24.71,13.97,10.74,86.03,99.35,109.51208
18.54,24.68,13.55,11.13,85.73,98.28,107.24046
18.26,24.56,13.09,11.46,85.4,97.12,102.10485
18.07,24.29,12.91,11.38,85.45,95.68,98.71658
18.1,24.24,13.0,11.24,85.68,96.76,95.65908
18.09,24.29,12.94,11.35,85.48,101.26,93.89544
17.82,24.11,12.67,11.44,85.51,105.77,89.04028
17.65,23.92,12.53,11.39,85.62,110.27,85.15792
17.47,23.64,12.36,11.27,85.46,114.77,82.7855
17.12,23.29,12.02,11.27,85.16,119.28,78.88908
16.85,23.09,11.7,11.4,84.95,123.78,74.84208
16.54,22.87,11.28,11.58,84.82,128.28,70.83422999999999
16.28,22.79,10.89,11.9,84.43,132.79,67.89324
16.01,22.74,10.45,12.29,83.94,137.13,63.0456
15.68,22.55,10.0,12.55,83.7,141.34,59.63828
15.3,22.29,9.5,12.79,83.41,145.34,59.97864
14.91,21.97,9.02,12.95,83.27,149.34,54.84176
14.59,21.69,8.69,13.01,83.34,153.34,49.50828
14.25,21.54,8.27,13.27,83.06,157.34,44.08784
13.95,21.56,7.72,13.85,82.44,161.12,39.34821
13.69,21.57,7.22,14.35,81.93,164.09,34.25075
13.45,21.35,7.02,14.34,81.98,165.99,30.71575
13.21,21.15,6.75,14.4,81.78,167.89,30.99646
12.96,21.06,6.49,14.57,81.99,169.78,30.09824
12.79,20.71,6.45,14.26,82.42,171.83,29.23277
12.66,20.44,6.34,14.1,81.34,174.04,28.41207
12.48,20.27,6.2,14.07,81.2,176.48,28.51708
12.25,20.04,6.04,14.0,81.1,178.93,25.84185
11.9,19.73,5.62,14.1,80.47,181.37,23.38996
11.51,19.34,5.09,14.25,80.88,183.82,22.69337
11.08,19.14,4.6,14.54,81.65,183.78,20.67763
10.67,18.88,4.24,14.64,82.03,183.72,19.13604
10.3,18.46,3.98,14.48,82.38,183.65,17.39293
9.95,18.15,3.69,14.45,82.55,183.59,16.06831
9.58,18.0,3.16,14.84,82.28,182.49,14.58892
9.11,17.67,2.69,14.98,82.42,178.86,13.74423
8.83,17.25,2.59,14.66,83.04,171.85,13.32378
8.67,17.11,2.39,14.72,83.43,164.83,12.49811
8.58,16.95,2.25,14.7,83.02,157.81,11.38789
8.43,16.97,2.05,14.92,83.34,150.8,10.58948
8.4,16.95,2.01,14.94,83.99,143.78,9.410620000000002
8.39,16.88,2.02,14.86,84.0,136.76,8.82115
8.38,16.75,2.01,14.73,83.96,129.75,7.75015
8.22,16.58,1.86,14.72,83.98,122.73,7.48963
8.08,16.41,1.66,14.75,84.05,115.72,6.818779999999999
7.91,16.29,1.51,14.78,83.88,108.7,6.071560000000001
7.8,16.13,1.42,14.71,83.5,101.68,5.84796
7.59,15.82,1.28,14.54,83.21,94.67,5.1265
7.49,15.62,1.13,14.5,82.88,87.65,4.57612
7.36,15.4,0.97,14.43,82.33,80.64,4.01996
7.15,15.08,0.82,14.26,81.95,73.62,3.943
6.91,14.7,0.59,14.11,80.9,66.6,3.67189
6.45,14.26,0.13,14.13,80.24,59.59,3.3040700000000003
5.97,13.62,-0.17,13.78,80.71,52.6,3.12322
5.92,13.35,-0.26,13.62,80.76,45.62,2.91485
5.65,13.3,-0.56,13.86,80.58,38.49,2.63438
5.44,13.36,-0.93,14.29,81.62,31.19,2.47446
5.29,13.12,-1.17,14.29,80.81,23.66,2.46389
5.08,13.01,-1.46,14.47,80.06,16.13,2.38304
5.0,13.04,-1.61,14.66,79.93,8.6,2.26444
4.87,12.93,-1.65,14.57,79.78,1.0,2.19393
4.89,12.87,-1.68,14.55,79.76,1.0,2.1419200000000003
5.13,12.8,-1.4,14.19,79.99,1.11,2.01688
5.42,12.95,-1.14,14.08,79.65,1.54,1.92004
5.45,12.86,-1.12,13.98,79.27,1.97,1.86626
5.37,12.56,-1.04,13.6,78.77,2.4,1.87744
5.09,12.21,-1.33,13.54,77.08,2.84,1.82285
4.56,11.72,-1.91,13.63,75.31,3.24,1.85056
4.2,11.29,-2.21,13.5,74.07,3.64,1.87127
3.63,10.95,-2.79,13.74,73.6,4.04,1.87365
3.2,10.26,-3.09,13.35,73.87,4.52,1.83496
2.82,9.83,-3.49,13.32,73.14,5.12,1.7886300000000002
2.36,9.46,-3.97,13.43,73.07,5.72,1.57248
1.86,8.99,-4.4,13.39,72.47,6.32,1.52856
1.39,8.59,-4.91,13.5,72.13,6.92,1.53233
1.01,8.18,-5.16,13.35,72.06,7.52,1.54735
0.88,7.96,-5.35,13.31,71.35,8.12,1.54542
0.65,7.75,-5.54,13.29,71.47,8.72,1.4166500000000002
0.63,7.88,-5.61,13.49,71.49,9.32,1.39381
0.45,7.73,-5.73,13.46,71.75,9.92,1.44122
0.31,7.62,-5.85,13.48,72.37,10.52,1.34507
0.31,7.71,-5.85,13.56,72.79,11.12,1.32737
0.4,7.77,-5.68,13.45,72.78,11.72,1.2305
0.34,7.66,-5.74,13.4,72.51,12.32,1.20481
0.36,7.81,-5.9,13.71,72.02,12.89,1.11642
0.3,7.66,-5.88,13.54,70.69,13.46,1.09922
0.07,7.24,-6.05,13.29,68.54,14.03,1.1163299999999998
-0.39,6.54,-6.37,12.92,67.53,14.59,1.03307
-0.78,6.07,-6.7,12.77,67.2,15.16,0.97511
-1.08,5.7,-6.9,12.6,66.75,15.73,0.94431
-1.49,5.37,-7.31,12.68,66.35,16.3,0.95808
-1.8,5.03,-7.64,12.67,66.01,16.3,0.88642
-2.08,4.71,-7.88,12.59,65.19,16.3,0.88642
-2.58,4.45,-8.5,12.95,63.86,16.19,0.91374
-3.08,4.09,-9.12,13.2,63.04,15.76,0.91582
-3.03,4.11,-9.15,13.25,62.71,15.33,0.8990900000000001
-3.27,4.15,-9.54,13.7,61.87,14.89,0.868
-3.31,4.22,-9.72,13.94,62.42,14.46,0.8979
-3.18,4.38,-9.68,14.06,62.67,14.03,0.7542000000000001
-3.17,4.48,-9.74,14.22,62.98,13.6,0.7542000000000001
-3.04,4.43,-9.54,13.96,62.92,13.16,0.7323
-2.97,4.69,-9.55,14.23,62.34,12.65,0.72284
-2.79,4.85,-9.34,14.19,63.05,12.1,0.71547
-2.7,4.91,-9.18,14.09,63.47,11.65,0.72256
-2.65,4.99,-9.12,14.11,64.25,11.2,0.7404700000000001
-2.43,5.09,-8.83,13.92,64.23,10.75,0.7167100000000001
-2.5,4.94,-8.86,13.8,63.16,10.31,0.7167100000000001
-2.58,4.85,-8.89,13.73,62.99,9.86,0.67871
-2.67,4.81,-9.06,13.87,62.87,9.41,0.66518
-2.73,4.65,-9.06,13.72,62.68,8.96,0.6709400000000001
-2.72,4.51,-9.09,13.6,61.69,8.51,0.59338
-2.78,4.4,-9.18,13.58,60.84,8.06,0.56338
-2.87,4.28,-9.33,13.62,60.16,7.62,0.49638
-3.03,4.28,-9.59,13.87,60.35,7.17,0.49638
-3.02,4.41,-9.65,14.06,60.14,6.72,0.52775
-3.0,4.41,-9.62,14.03,59.36,6.27,0.499
-3.23,4.28,-9.89,14.16,58.86,5.82,0.47625
-3.21,4.55,-10.04,14.59,59.81,5.37,0.45693
-2.87,4.92,-9.78,14.7,59.64,4.93,0.45013
-2.75,5.27,-9.69,14.96,60.04,4.48,0.46
-2.46,5.64,-9.56,15.2,60.0,4.03,0.51338
-2.22,5.67,-9.21,14.88,60.5,3.65,0.64259
-2.14,5.75,-9.1,14.85,60.37,3.73,0.68911
-2.05,5.96,-9.1,15.05,60.81,3.81,0.71311
-1.75,6.04,-8.64,14.67,62.11,4.03,0.71345
-1.53,6.07,-8.35,14.42,61.5,4.4,0.71345
-1.5,6.27,-8.31,14.58,61.75,4.77,0.74574
-1.25,6.51,-8.16,14.67,62.19,5.15,0.74574
-1.05,6.61,-7.91,14.52,61.98,5.52,0.74574
-1.06,6.63,-7.87,14.5,61.27,5.9,0.7826799999999999
-0.96,6.53,-7.66,14.19,60.89,6.27,0.7690499999999999
-0.97,6.57,-7.72,14.29,60.21,6.65,0.79868
-0.98,6.44,-7.64,14.08,59.15,7.02,0.79868
-1.14,6.4,-7.86,14.25,58.08,7.31,0.81839
-1.08,6.34,-7.85,14.19,56.71,7.5,0.81839
-0.97,6.43,-7.73,14.16,55.49,7.69,0.79479
-0.92,6.43,-7.71,14.14,55.29,7.88,0.8159400000000001
-0.79,6.51,-7.63,14.14,55.61,8.07,0.79511
-0.89,6.57,-7.8,14.38,55.51,8.26,0.81017
-0.8,6.61,-7.75,14.36,54.8,8.45,0.81333
-0.75,6.48,-7.55,14.03,55.67,8.98,0.81733
-0.74,6.5,-7.45,13.95,56.42,9.94,0.79826
-0.66,6.57,-7.34,13.91,57.05,10.91,0.83817
-0.61,6.62,-7.23,13.85,57.25,11.87,0.86441
-0.55,6.71,-7.19,13.9,57.65,12.84,0.86441
-0.35,6.92,-7.03,13.95,58.27,13.8,0.8745599999999999
-0.04,7.18,-6.79,13.98,58.51,14.76,0.8855299999999999
0.16,7.53,-6.71,14.24,59.19,15.73,0.92821
0.52,7.65,-6.22,13.86,60.0,16.69,0.92821
0.72,7.85,-6.06,13.91,60.55,17.66,0.95608
0.97,8.03,-5.84,13.87,60.59,17.47,0.97142
1.06,8.18,-5.77,13.96,60.94,17.29,0.94027
1.31,8.51,-5.68,14.19,60.77,17.04,0.7633
1.69,8.93,-5.36,14.28,60.65,16.95,0.68367
2.0,9.13,-5.1,14.23,60.29,16.87,0.5742200000000001
2.2,9.43,-4.98,14.41,59.01,16.66,0.556
2.36,9.64,-4.81,14.45,59.75,16.29,0.556
2.51,9.81,-4.69,14.51,59.82,15.91,0.556
2.58,9.93,-4.7,14.63,59.42,15.54,0.556
2.74,10.03,-4.5,14.52,59.84,15.41,0.556
3.04,10.31,-4.35,14.66,60.75,15.57,0.4971399999999999
3.36,10.79,-4.21,15.0,61.8,15.81,0.495
3.51,10.94,-4.08,15.03,62.12,16.12,0.495
3.65,11.24,-4.14,15.38,62.35,16.44,0.495
3.89,11.47,-3.89,15.36,62.59,16.79,0.495
4.1,11.71,-3.72,15.43,63.0,17.17,0.495
4.32,11.88,-3.58,15.46,63.25,17.55,0.52
4.45,12.16,-3.61,15.78,62.94,17.93,0.52
4.82,12.77,-3.47,16.24,62.74,18.31,0.545
5.24,13.16,-3.07,16.24,63.16,18.87,0.545
5.56,13.38,-2.68,16.06,64.02,19.66,0.5283300000000001
5.64,13.57,-2.68,16.26,62.62,20.11,0.3075
5.69,13.75,-2.66,16.41,62.0,20.25,0.16
5.75,13.82,-2.65,16.47,61.41,20.51,0.16
5.85,13.97,-2.66,16.63,61.16,20.78,0.16
6.04,14.16,-2.54,16.7,60.77,21.05,0.16
6.43,14.45,-2.4,16.85,60.02,21.32,0.16
6.61,14.64,-2.18,16.81,59.75,21.58,0.16
6.89,14.85,-1.88,16.74,59.46,21.85,0.16
6.92,14.94,-1.84,16.78,58.99,22.19,0.16
6.83,14.77,-1.77,16.55,58.3,22.6,0.16
6.8,14.65,-1.78,16.44,57.91,22.6,0.16
6.82,14.62,-1.8,16.42,57.41,22.6,0.16
6.81,14.64,-1.87,16.51,56.4,22.6,0.16
6.79,14.74,-2.07,16.81,55.83,22.6,0.16
12.86,20.4,5.09,15.3,65.51,35.6,0.086
12.85,20.36,5.18,15.18,66.02,35.6,0.086
12.85,20.47,5.01,15.46,65.86,35.6,0.25
12.99,20.61,5.17,15.44,65.78,35.6,0.18067
13.27,21.03,5.21,15.82,65.56,35.11,0.18067
13.69,21.68,5.36,16.32,64.7,34.18,0.18067
13.98,22.1,5.6,16.5,64.33,32.78,0.18067
14.2,22.35,5.77,16.58,64.52,31.39,0.231
14.49,22.62,6.13,16.49,64.72,29.99,0.231
14.84,23.07,6.41,16.66,65.03,28.59,0.3576
15.17,23.37,6.92,16.46,65.76,27.2,0.34867
15.39,23.48,7.36,16.12,66.26,25.8,0.456
15.46,23.37,7.63,15.75,67.7,25.24,0.456
15.59,23.31,7.99,15.32,68.65,25.7,0.456
15.77,23.49,7.94,15.55,68.36,26.16,0.5245
15.75,23.5,7.88,15.62,68.14,26.62,0.5493300000000001
15.72,23.68,7.63,16.05,67.85,27.07,0.5983999999999999
15.73,23.74,7.6,16.13,67.65,27.53,0.62373
15.9,24.14,7.55,16.59,67.2,27.81,0.616
16.05,24.48,7.5,16.98,66.41,27.9,0.73462
16.31,24.99,7.56,17.43,65.41,27.94,0.73462
16.62,25.41,7.82,17.59,65.42,28.33,0.79414
16.81,25.56,7.96,17.59,65.11,29.07,0.88747
17.05,25.99,7.96,18.03,64.41,29.8,0.91731
17.39,26.61,8.07,18.54,63.03,29.88,1.00082
17.55,26.75,8.15,18.61,62.26,29.03,1.0565
17.61,26.85,8.12,18.73,62.31,29.03,1.11984
17.76,26.99,8.31,18.68,62.45,29.03,1.11984
17.93,27.09,8.55,18.55,62.77,29.03,1.22665
18.11,27.23,8.83,18.4,63.07,29.03,1.38886
18.3,27.41,8.99,18.42,63.33,29.03,1.56277
18.56,27.72,9.31,18.41,64.2,29.28,1.75945
18.73,27.62,9.77,17.85,65.5,29.95,2.04943
18.94,27.73,10.19,17.54,66.48,31.11,2.34396
19.09,27.82,10.48,17.34,67.39,32.28,2.4485900000000003
19.15,27.66,10.82,16.85,68.03,33.52,2.84604
19.16,27.52,10.99,16.54,68.47,34.84,3.16621
19.21,27.5,11.08,16.42,68.91,36.16,3.46852
19.34,27.63,11.26,16.37,69.09,37.49,4.01712
19.3,27.51,11.36,16.15,69.82,38.81,4.59058
19.35,27.5,11.45,16.05,69.9,40.13,5.4498500000000005
19.36,27.44,11.44,16.0,69.87,41.45,5.65568
19.43,27.49,11.58,15.91,69.99,42.78,6.42744
19.55,27.71,11.57,16.14,69.48,43.26,7.13554
19.64,27.85,11.58,16.27,69.14,42.73,7.63441
19.83,28.17,11.83,16.34,69.38,42.2,8.46137
20.15,28.37,12.34,16.04,69.75,41.66,9.35848
20.36,28.38,12.79,15.6,70.01,41.13,10.28789
20.46,28.35,12.98,15.37,70.11,40.6,10.64985
20.53,28.26,13.18,15.08,70.13,40.07,11.99458
20.64,28.35,13.3,15.04,70.19,39.54,13.13785
20.55,27.99,13.45,14.54,71.43,39.58,13.8837
20.68,28.16,13.59,14.57,71.51,39.3,14.942
21.02,28.47,14.03,14.44,71.96,38.67,15.84156
21.13,28.32,14.5,13.82,73.17,38.52,17.0733
21.31,28.36,14.9,13.46,74.07,39.36,17.64008
21.44,28.44,15.08,13.35,74.79,36.6,19.02388
21.6,28.58,15.3,13.28,75.03,36.6,20.45465
21.65,28.57,15.44,13.13,75.58,36.6,21.18033
21.74,28.58,15.63,12.95,75.86,36.6,22.54544
21.8,28.57,15.75,12.83,76.13,36.6,23.96619
21.76,28.51,15.78,12.73,76.44,36.6,25.70637
21.76,28.46,15.77,12.68,76.33,36.35,26.52535
21.89,28.76,15.81,12.95,75.7,35.68,28.55612
21.9,28.7,15.84,12.86,75.75,34.52,30.7405
21.88,28.53,15.9,12.63,76.3,33.92,31.80544
22.02,28.64,16.06,12.57,76.75,33.44,33.22493
22.17,28.77,16.29,12.48,76.91,33.08,34.73044
22.29,28.82,16.51,12.31,77.23,32.73,36.81911
22.41,28.83,16.79,12.05,77.64,32.44,37.69304
22.51,28.92,16.95,11.97,77.91,32.56,39.60546
22.61,28.96,17.13,11.84,78.24,33.47,41.06827
22.69,28.99,17.38,11.61,78.8,35.18,41.98407
22.7,28.9,17.52,11.38,79.51,37.11,43.59048000000001
22.79,28.84,17.75,11.09,80.11,39.12,44.90256
22.87,28.77,17.96,10.81,80.71,41.87,46.26978
22.91,28.69,18.18,10.52,81.37,45.55,47.152
22.97,28.75,18.27,10.48,81.94,50.28,48.4115
23.11,28.91,18.39,10.52,82.59,55.02,50.795
23.28,28.97,18.75,10.22,83.39,59.75,52.77537
23.39,28.94,19.05,9.89,84.3,65.3,55.1953
23.47,28.89,19.3,9.59,85.05,70.89,56.55685
23.72,29.18,19.55,9.63,85.01,75.94,57.93322
23.83,29.24,19.73,9.51,85.13,81.08,59.002120000000005
23.85,29.32,19.73,9.59,85.52,86.32,61.72877
24.05,29.68,19.77,9.91,85.09,91.09,64.34942
24.19,29.85,19.89,9.96,85.0,94.86,66.38389
24.39,30.1,20.06,10.04,84.81,94.86,69.95855999999999
24.6,30.28,20.32,9.96,84.94,94.86,74.08803999999999
24.84,30.51,20.58,9.93,85.04,94.86,74.1263
24.99,30.64,20.83,9.82,85.32,94.86,75.43446
25.14,30.74,21.04,9.7,85.52,94.86,82.40635
25.22,30.67,21.25,9.43,85.96,94.91,88.0705
25.41,30.86,21.47,9.39,86.34,95.57,91.47174
25.55,31.03,21.68,9.35,86.82,97.03,93.28115
25.77,31.29,21.93,9.36,87.01,99.84,98.32296
26.04,31.71,22.13,9.58,86.77,102.08,103.65485
26.11,31.74,22.27,9.47,86.78,104.13,105.72173
26.23,31.81,22.44,9.37,87.04,105.97,115.4515
26.39,32.02,22.56,9.45,87.06,107.81,122.22958
26.49,32.1,22.65,9.45,87.01,109.58,127.44344
26.6,32.11,22.76,9.35,86.95,111.03,135.26973999999998
26.63,32.16,22.76,9.4,87.08,111.76,141.69673999999998
26.68,32.31,22.69,9.62,86.84,111.7,148.34856
26.66,32.27,22.65,9.62,86.89,111.42,151.60169
26.68,32.42,22.52,9.9,86.5,111.05,162.16608
26.74,32.58,22.45,10.13,85.96,109.94,171.29085
26.72,32.59,22.37,10.23,85.78,108.47,175.26748
26.68,32.52,22.37,10.15,85.97,107.23,182.38585
26.54,32.38,22.23,10.15,85.94,107.72,184.08885
26.34,32.25,21.97,10.28,85.93,108.2,190.26641
26.2,32.24,21.72,10.52,85.54,107.88,193.70619
26.05,32.2,21.44,10.76,85.21,107.51,202.78835
25.87,31.91,21.27,10.65,85.28,107.3,211.10369
25.72,31.75,21.1,10.65,85.27,106.92,209.60274
25.54,31.48,20.95,10.53,85.44,106.33,212.06222
25.35,31.27,20.79,10.48,85.37,105.75,216.69885
25.1,31.04,20.53,10.51,85.45,105.16,221.4117
24.87,30.82,20.3,10.52,85.58,105.16,224.75454
24.58,30.39,20.15,10.25,85.96,105.33,229.82008
24.33,29.98,20.0,9.98,86.44,105.55,236.76792
24.15,29.66,19.94,9.73,86.88,106.06,234.01011
24.01,29.5,19.87,9.62,87.29,106.93,231.20385
23.99,29.44,19.94,9.5,87.58,107.86,231.37556
23.92,29.35,19.87,9.48,87.63,108.81,231.96222
23.86,29.21,19.73,9.48,87.55,109.79,228.15844
23.74,28.98,19.68,9.3,87.79,109.58,230.07989
23.68,28.9,19.63,9.27,87.87,109.45,230.71822
23.65,28.97,19.53,9.44,87.86,109.41,229.18914
23.38,28.62,19.29,9.34,88.24,109.63,222.05164
23.12,28.34,19.08,9.25,88.36,110.19,221.26289000000003
22.92,28.19,18.82,9.37,88.46,110.75,219.65746
22.87,28.26,18.68,9.58,88.25,111.24,217.24536
22.72,28.15,18.52,9.63,88.15,111.64,209.80628
22.5,27.94,18.3,9.64,88.26,112.04,206.17852
22.42,28.06,18.03,10.03,87.65,112.45,203.87788
22.2,27.88,17.81,10.07,87.54,112.85,195.789
21.92,27.58,17.58,10.0,87.76,113.25,189.43469
21.65,27.25,17.42,9.83,88.08,113.83,183.40435
21.36,26.8,17.2,9.6,88.21,115.08,180.744
21.19,26.54,17.06,9.47,88.13,117.78,178.2246
21.06,26.51,16.9,9.61,87.88,120.48,169.52756
20.88,26.33,16.69,9.64,87.99,123.18,167.05526999999998
20.75,26.13,16.65,9.48,88.25,125.88,159.70385000000002
20.74,26.32,16.54,9.77,88.03,128.39,152.90212
20.73,26.35,16.51,9.84,87.93,130.87,150.00385
20.75,26.45,16.48,9.96,87.64,133.32,149.45276
20.73,26.45,16.42,10.03,87.86,135.77,144.29416
20.73,26.3,16.56,9.74,88.35,128.97,138.37884
20.67,26.05,16.67,9.38,88.84,131.08,136.29269
20.73,26.2,16.63,9.57,88.62,133.81,126.54473
20.72,26.37,16.5,9.88,88.32,137.32,118.90346
20.63,26.32,16.34,9.99,87.89,140.55,115.44442
20.37,25.98,16.05,9.94,87.35,143.42,114.12248
20.01,25.55,15.71,9.84,87.43,146.26,109.79708
19.7,25.27,15.25,10.02,86.98,148.59,104.56148
19.27,25.01,14.73,10.28,86.49,150.11,106.516
18.92,24.86,14.17,10.69,86.02,151.45,99.20164
18.6,24.62,13.78,10.84,85.76,152.72,93.1948
18.34,24.43,13.41,11.03,85.3,153.91,88.5474
18.15,24.47,13.04,11.43,84.79,154.83,87.89092
17.93,24.3,12.74,11.56,84.54,155.4,86.89984
17.63,23.96,12.5,11.46,84.49,155.98,85.2605
17.2,23.64,12.07,11.57,84.6,156.56,83.89096
16.8,23.28,11.75,11.54,84.99,157.14,83.80133000000001
16.57,22.91,11.61,11.3,85.44,157.77,79.58796000000001
16.43,22.72,11.52,11.2,85.85,158.48,75.96615
16.27,22.61,11.39,11.22,86.02,159.18,74.09458000000001
16.12,22.64,11.14,11.5,86.0,159.88,70.82281
16.03,22.76,10.85,11.91,85.62,159.86,67.82088
15.95,22.81,10.67,12.14,85.49,157.86,66.55144
15.86,22.79,10.59,12.2,85.7,152.69,65.01519
15.83,22.72,10.54,12.18,85.68,147.52,63.79785
15.73,22.53,10.55,11.97,85.03,142.35,60.89281
15.41,22.27,10.16,12.1,84.41,137.18,58.86392
15.08,21.97,9.68,12.29,84.14,132.01,55.54923
14.72,21.72,9.24,12.48,83.6,126.84,52.76154
14.28,21.37,8.72,12.65,83.35,121.67,51.24156
13.92,21.12,8.28,12.84,83.14,116.5,48.267
13.63,21.09,7.78,13.32,82.38,116.5,45.39074
13.32,21.05,7.25,13.79,81.94,114.39,42.74907
13.02,20.85,6.88,13.97,81.76,111.49,43.26969
12.77,20.53,6.57,13.96,81.41,107.75,42.86992
12.41,20.34,6.17,14.17,81.46,104.02,40.8865
12.17,20.32,5.79,14.53,81.48,100.28,39.86433
12.05,20.39,5.5,14.89,80.57,96.46,36.83863
11.73,20.15,5.21,14.95,80.35,92.51,34.940220000000004
11.55,20.01,4.99,15.02,80.12,88.56,33.31104
11.31,19.76,4.77,14.99,80.16,84.81,31.93335
11.16,19.53,4.62,14.91,80.09,81.3,29.56388
10.89,19.28,4.37,14.9,80.25,77.79,27.55562
10.74,19.02,4.16,14.86,80.35,74.28,27.02496
10.38,18.61,3.78,14.83,79.27,70.77,25.030150000000003
10.08,18.58,3.3,15.28,78.9,67.26,23.54285
9.98,18.49,3.15,15.33,78.85,63.75,22.02944
9.89,18.19,3.04,15.15,79.01,60.27,21.09327
9.76,18.15,2.88,15.27,78.17,56.85,19.67388
9.37,17.6,2.64,14.97,77.43,53.5,18.04688
9.03,17.15,2.25,14.91,76.38,50.15,17.50189
8.65,16.8,1.81,15.0,75.56,46.79,15.95485
8.4,16.59,1.49,15.1,75.23,43.44,14.46541
8.3,16.56,1.17,15.39,75.01,40.08,13.36996
8.15,16.54,0.93,15.61,74.81,36.73,12.744879999999998
7.83,16.15,0.71,15.44,74.35,33.37,12.06292
7.63,15.96,0.54,15.42,74.67,30.02,11.17323
7.53,15.68,0.5,15.18,74.35,26.66,10.88704
7.31,15.4,0.37,15.04,74.2,23.31,10.132700000000002
6.95,15.08,0.02,15.06,74.0,19.95,9.47974
6.71,14.9,-0.25,15.15,73.8,16.6,9.18089
6.54,14.43,-0.17,14.6,74.03,12.81,8.81592
6.31,13.93,-0.22,14.15,73.63,13.49,8.209850000000001
