average_temperature,highest_temperature,lowest_temperature,daily_temperature_range,average_humidity,precipitation,transaction_volume_data
25.23,29.88,21.76,8.11,83.98,129.44,612.18514
26.06,31.19,22.04,9.15,82.49,133.18,559.74229
26.42,31.71,22.25,9.46,81.54,134.79,540.57686
26.52,31.9,21.99,9.91,80.38,135.6,490.72957
26.61,32.26,21.71,10.55,79.39,135.6,452.14314
26.77,32.7,21.62,11.08,78.7,135.6,380.09143
26.99,33.21,21.39,11.83,77.95,135.6,342.43917
27.24,33.54,21.74,11.8,77.35,135.6,334.55186
27.55,33.85,21.96,11.89,76.86,135.6,263.778
27.86,34.03,22.54,11.49,76.66,135.6,227.81914
28.15,34.28,22.82,11.45,76.3,135.6,195.30186
28.47,34.65,23.26,11.39,76.05,135.6,180.62143
28.64,34.68,23.67,11.0,76.42,135.6,161.49142999999998
28.71,34.75,23.67,11.08,75.25,135.6,156.8615
28.7,34.73,23.83,10.9,74.57,135.6,152.461
28.66,34.89,23.35,11.54,73.95,135.6,123.84314
28.71,35.22,23.18,12.05,72.93,118.65,113.724
28.79,35.74,22.75,12.99,71.51,101.7,110.95529
28.97,36.18,22.76,13.41,70.48,84.75,103.509
28.94,36.05,22.75,13.3,70.02,67.8,88.94271
28.84,35.85,22.65,13.2,69.79,50.85,85.89683000000001
28.79,35.55,22.94,12.61,71.28,33.9,97.87829
28.79,35.44,23.0,12.44,71.96,16.95,99.50857
28.78,35.2,23.41,11.79,73.04,0.0,104.108
28.5,34.59,23.61,10.98,74.88,0.0,105.39429
28.38,34.28,23.99,10.29,76.45,0.0,101.67143
28.06,33.76,23.89,9.87,77.06,0.0,101.88757
27.91,33.66,23.56,10.1,76.92,0.0,118.20717
28.14,34.1,23.51,10.59,76.08,0.0,122.08386
28.26,34.4,23.38,11.02,75.29,0.0,130.152
28.46,34.77,23.33,11.45,74.0,0.0,138.63271
28.27,34.62,23.04,11.59,72.57,0.0,146.24985999999998
27.95,34.36,22.49,11.87,68.98,0.0,149.307
27.23,33.82,21.16,12.66,67.4,0.0,152.51743
26.79,33.66,20.42,13.24,66.65,0.0,160.817
26.59,33.62,20.0,13.62,65.88,0.0,152.67857
26.08,32.66,19.9,12.76,65.7,0.0,145.78129
25.96,32.79,19.51,13.27,64.95,0.0,124.03271
25.72,32.06,19.66,12.4,65.24,0.0,108.23729
25.38,31.35,19.72,11.62,68.4,2.6,96.65243
25.12,30.67,19.96,10.71,72.46,8.45,82.29286
24.8,29.77,20.35,9.42,75.7,15.66,77.4525
24.47,28.89,20.5,8.39,79.26,26.47,76.24986
24.17,27.93,21.1,6.82,82.98,43.74,68.90086
24.12,28.18,20.99,7.19,84.71,70.81,61.48471
23.74,27.26,21.28,5.99,87.44,99.46,57.45371
23.06,26.6,20.71,5.89,89.82,133.05,48.73314
22.89,26.78,20.19,6.59,88.5,135.39,42.52986
22.75,27.0,19.53,7.48,87.54,134.47,47.5835
23.14,27.65,19.86,7.79,87.12,137.47,52.67643
23.29,27.99,19.85,8.14,85.33,137.9,51.28729
22.98,28.17,19.01,9.16,82.5,132.87,50.25114
22.45,27.67,18.24,9.44,82.29,118.2,48.90814
21.74,27.06,17.15,9.91,81.35,102.69,48.52
21.08,26.96,16.01,10.95,80.31,83.05,50.70486
20.51,26.69,15.15,11.54,79.76,92.06,51.172
20.18,26.5,14.77,11.73,79.35,101.08,57.40486
19.49,26.03,13.64,12.39,77.56,104.81,52.49586
19.01,25.9,12.94,12.96,77.14,107.53,48.90014
18.76,25.54,12.95,12.59,78.9,109.24,49.41057
18.69,25.34,12.96,12.38,79.46,111.31,50.991
18.8,25.11,13.58,11.54,81.09,112.99,49.52471
19.25,24.91,14.7,10.21,82.78,114.29,51.026
19.53,24.8,15.06,9.74,83.22,115.59,51.26743
19.45,24.78,15.21,9.56,84.08,116.89,45.26343
19.56,24.65,15.46,9.19,85.51,118.19,46.891
19.46,23.84,15.95,7.89,87.18,120.21,54.91486
19.32,23.26,16.04,7.22,87.85,125.35,61.21186
19.17,23.25,15.48,7.77,86.65,133.84,61.33
18.59,23.55,14.39,9.16,85.51,142.49,57.34171
17.67,23.24,13.06,10.17,83.95,151.2,57.34171
16.86,22.84,12.14,10.7,83.96,159.91,58.11267
16.52,22.38,11.81,10.56,83.38,168.63,59.1804
16.11,22.35,11.1,11.25,82.1,177.34,54.645
15.62,22.35,10.07,12.27,81.23,185.33,44.161
15.42,23.01,9.09,13.92,79.7,190.2,31.2696
15.01,22.92,8.91,14.01,78.8,191.2,27.17725
14.65,22.04,8.55,13.49,78.18,167.93,36.99275
14.45,21.94,8.27,13.66,78.79,144.34,35.190400000000004
14.2,21.91,8.11,13.8,79.17,120.75,34.12433
14.24,22.27,7.66,14.61,79.05,97.16,34.022
14.36,21.57,8.49,13.09,81.12,76.55,32.07914
14.81,21.71,9.25,12.46,81.32,58.72,28.796
14.68,21.37,9.09,12.29,81.29,44.84,28.87083
14.04,20.81,8.36,12.45,81.95,30.95,29.05029
13.94,20.95,8.06,12.89,82.21,40.84,27.91343
13.9,20.41,7.69,12.72,81.13,50.54,27.53157
13.31,19.54,7.11,12.43,80.09,60.24,28.03043
12.3,18.46,6.31,12.15,80.28,69.94,27.75529
11.32,18.63,4.68,13.95,79.0,76.66,26.56829
10.35,18.36,3.4,14.96,78.62,80.6,28.51217
9.8,18.0,2.97,15.02,79.25,80.6,29.81529
9.82,17.77,3.24,14.54,80.7,80.6,30.37171
9.49,17.69,3.02,14.66,80.42,80.6,27.74229
9.01,17.52,2.7,14.82,82.18,80.79,26.936
9.24,17.81,3.06,14.75,83.34,81.16,25.47843
9.3,18.23,3.11,15.11,83.94,81.54,23.136
9.23,18.29,3.1,15.19,83.74,81.91,24.379
9.23,18.3,2.85,15.45,83.12,82.29,24.27129
8.86,17.96,2.6,15.36,83.98,82.79,21.57143
8.68,17.89,2.28,15.61,83.72,83.41,20.193
8.61,18.14,2.15,15.99,84.0,84.04,21.87429
8.75,17.79,2.64,15.15,84.71,85.94,22.12929
8.61,17.11,2.49,14.63,83.44,87.9,20.72671
8.51,16.46,2.49,13.98,83.84,90.24,21.667
8.45,15.66,2.61,13.05,83.82,93.07,22.20657
7.83,14.68,2.09,12.59,83.06,95.91,21.35014
7.58,14.2,1.94,12.26,80.74,98.62,21.10543
6.99,13.83,1.11,12.71,79.92,87.92,20.27529
6.7,13.45,0.54,12.91,79.43,77.22,17.42343
6.51,14.25,-0.33,14.58,77.11,65.06,15.49129
6.6,15.02,-0.89,15.91,77.08,52.65,16.029
6.76,15.41,-1.25,16.66,76.18,39.86,16.09957
6.85,15.98,-1.38,17.35,76.6,26.57,14.20943
7.55,16.16,-0.26,16.43,79.39,13.41,13.65186
8.39,16.51,0.99,15.53,82.1,2.83,13.11457
9.21,16.59,2.04,14.55,81.59,10.9,12.83786
9.45,16.53,2.66,13.86,82.1,18.98,12.71143
9.36,15.61,3.04,12.58,83.46,27.05,13.50933
9.11,15.06,3.39,11.68,83.65,35.13,16.39957
8.84,14.64,3.7,10.94,84.39,43.2,16.29571
8.75,14.3,3.7,10.6,84.19,51.28,16.14857
8.46,14.61,2.74,11.88,82.62,59.23,16.85986
7.81,14.46,1.51,12.95,80.51,64.6,17.32429
7.14,14.1,0.74,13.36,80.61,64.6,16.75686
6.54,13.27,0.09,13.19,79.95,64.6,18.0985
6.45,13.4,-0.26,13.66,78.51,64.6,19.83229
6.03,13.11,-0.9,14.01,77.75,64.6,16.54543
5.46,12.04,-1.31,13.35,78.12,64.94,16.432290000000002
4.69,11.01,-1.92,12.94,76.85,65.65,16.60357
3.5,9.87,-2.65,12.52,74.62,66.36,15.30257
2.67,8.44,-3.32,11.76,75.29,67.78,13.90314
2.45,8.15,-3.47,11.63,76.78,69.94,14.1115
2.34,8.35,-3.52,11.88,78.39,72.1,14.448709999999998
1.98,8.23,-3.69,11.91,80.3,74.26,11.67043
2.0,8.03,-3.65,11.68,79.5,76.43,11.20857
1.93,8.5,-4.0,12.5,77.21,78.25,10.69543
1.85,8.75,-4.16,12.91,77.36,79.7,10.34143
2.21,9.26,-3.75,13.01,78.81,70.91,11.22386
2.59,10.58,-3.79,14.36,78.56,61.43,11.97517
3.29,11.04,-3.09,14.12,79.36,52.33,12.00371
4.1,11.15,-2.52,13.68,78.86,44.13,10.94471
4.2,11.1,-2.44,13.54,77.34,35.93,9.50557
4.09,10.44,-1.76,12.2,79.61,27.85,9.064290000000002
3.13,8.96,-2.36,11.31,76.4,19.9,7.539
1.93,7.23,-3.39,10.61,74.07,11.95,6.61771
0.61,5.43,-4.77,10.2,70.73,14.24,5.09133
-0.83,3.99,-5.94,9.93,67.94,16.53,5.84429
-2.71,1.94,-7.47,9.41,65.99,17.8,4.21643
-4.87,0.41,-9.43,9.84,64.14,18.3,4.272
-5.01,0.51,-9.6,10.11,65.92,18.8,5.556
-6.38,-0.3,-11.38,11.08,65.42,19.18,5.59143
-6.6,0.09,-11.9,11.99,69.19,19.43,6.37014
-6.04,0.79,-11.38,12.16,72.06,19.68,6.856
-4.98,1.77,-10.25,12.02,74.54,19.93,7.45486
-4.4,2.09,-9.61,11.7,76.86,20.18,6.22443
-3.61,3.39,-9.19,12.57,76.16,20.3,6.571
-2.89,4.24,-8.34,12.57,76.89,20.3,5.39457
-2.08,5.25,-7.82,13.07,76.66,20.3,4.337140000000001
-0.44,6.83,-6.42,13.25,76.94,20.3,4.616
0.96,7.65,-5.01,12.66,74.59,20.3,4.35433
0.84,7.7,-5.15,12.85,72.74,20.3,4.313
0.14,7.35,-5.9,13.25,73.35,20.3,3.036
0.4,7.24,-5.4,12.64,69.99,20.3,2.90857
-0.86,5.61,-6.29,11.9,64.99,20.3,2.78114
-2.19,3.78,-7.54,11.31,61.58,20.3,2.90557
-3.38,2.31,-8.53,10.84,58.48,20.3,2.88229
-5.11,0.66,-10.19,10.85,56.78,20.3,2.26083
-6.91,-0.55,-11.94,11.39,57.68,20.3,2.06371
-6.98,-1.01,-11.86,10.85,58.22,17.76,1.73017
-7.36,-1.46,-12.16,10.7,56.68,15.23,1.6544
-8.39,-1.79,-13.49,11.7,57.92,12.69,2.8314
-8.19,-0.9,-13.75,12.85,61.86,10.15,2.5784
-7.24,0.21,-13.15,13.36,62.46,7.61,2.3572
-6.93,0.9,-12.79,13.69,63.74,5.08,2.4125
-6.46,1.56,-12.46,14.02,64.78,2.54,2.2344
-5.83,2.0,-11.82,13.82,63.95,0.0,2.2154000000000003
-6.25,2.0,-12.57,14.57,61.99,0.0,1.9745
-5.68,2.45,-11.97,14.42,61.8,0.0,1.9745
-4.68,2.96,-10.77,13.74,62.6,0.0,1.095
-3.57,3.51,-9.67,13.19,62.61,0.0,1.1042
-3.46,4.04,-9.51,13.55,64.89,0.0,1.13575
-3.1,4.12,-9.15,13.28,67.66,0.0,1.5022
-2.67,3.94,-8.5,12.44,68.01,0.0,1.2758
-2.84,3.5,-8.84,12.34,68.09,0.0,1.5194
-1.95,4.25,-7.96,12.21,68.23,0.0,1.927
-2.01,4.7,-8.44,13.14,68.76,0.0,2.18333
-2.21,4.88,-8.75,13.63,69.03,0.0,2.02083
-2.65,4.27,-8.91,13.19,67.19,0.0,2.02083
-2.82,4.05,-9.3,13.35,65.57,0.0,2.05686
-2.51,4.51,-9.29,13.8,63.98,0.0,1.905
-2.39,5.25,-9.39,14.64,62.89,0.0,2.3165
-2.02,6.19,-9.05,15.24,62.42,0.0,2.16667
-2.36,6.1,-9.41,15.51,62.22,0.0,2.0384
-2.59,5.65,-9.36,15.01,59.74,0.0,1.8554
-3.12,5.29,-10.2,15.49,58.65,0.0,2.19675
-2.99,5.58,-10.53,16.1,59.49,0.0,2.2568
-3.08,5.71,-10.6,16.31,59.1,0.0,1.956
-2.99,5.8,-10.63,16.43,57.45,0.0,1.8245
-3.24,5.0,-10.61,15.61,56.24,0.0,2.14967
-3.45,4.65,-10.89,15.54,57.0,0.0,2.34183
-3.36,4.98,-10.96,15.94,59.76,0.0,2.82771
-2.24,5.45,-9.42,14.88,65.44,1.09,2.874
-1.5,5.36,-8.2,13.56,65.11,3.61,2.63314
-1.61,5.91,-8.14,14.05,66.14,6.14,2.65583
-0.76,6.59,-7.07,13.66,68.14,8.66,3.0332
-0.61,6.15,-6.72,12.88,68.42,11.19,3.49975
-0.91,5.81,-6.75,12.56,67.06,13.71,2.686
-0.79,5.23,-6.01,11.24,64.75,16.24,2.465
-1.15,4.49,-5.99,10.47,61.91,18.76,1.3723299999999998
-2.01,3.99,-7.1,11.09,56.19,20.2,2.09125
-2.39,3.99,-7.74,11.73,56.2,20.2,2.08025
-2.67,3.22,-7.8,11.03,54.34,20.2,2.08025
-3.21,2.62,-8.3,10.92,52.61,20.2,2.08025
-3.3,2.31,-7.83,10.14,53.18,20.2,2.4088000000000003
-2.97,2.66,-7.6,10.26,56.2,20.2,2.2396
-2.91,3.4,-8.04,11.44,58.6,20.2,2.456
-2.32,4.11,-7.87,11.99,59.54,20.2,2.683
-1.71,4.06,-7.01,11.07,64.88,21.15,1.9126
-1.08,4.06,-6.06,10.12,67.21,23.29,2.0186
-0.78,4.41,-5.67,10.09,70.84,25.42,1.878
-0.5,4.6,-5.34,9.94,73.04,27.56,1.80814
-0.14,5.91,-5.59,11.5,73.78,29.7,1.489
0.61,7.22,-5.35,12.57,74.25,31.84,1.645
1.57,7.95,-4.29,12.24,75.41,33.97,2.21467
2.01,8.5,-3.79,12.29,76.06,36.11,1.8195
2.59,9.8,-3.54,13.34,73.61,37.3,2.2265
2.91,10.8,-3.74,14.54,72.53,37.3,2.36317
3.44,11.55,-3.62,15.17,70.4,32.64,2.4535
3.89,12.3,-3.52,15.82,68.7,27.97,2.41383
4.24,12.55,-3.46,16.01,67.61,23.31,2.41383
4.76,13.26,-2.75,16.01,66.0,18.65,2.74429
5.14,13.55,-2.76,16.31,65.78,13.99,2.23557
5.74,13.9,-1.92,15.82,66.06,9.32,2.2868600000000003
5.69,13.97,-1.92,15.9,66.38,4.66,2.20629
5.59,14.17,-2.12,16.3,65.44,0.0,2.15833
5.6,14.54,-2.21,16.75,64.82,0.0,2.1066700000000003
5.95,14.42,-1.49,15.91,63.25,0.0,2.2978
5.76,13.82,-1.38,15.2,65.47,0.0,2.4525
5.38,12.61,-1.38,13.99,68.29,0.12,1.9976
4.78,11.96,-1.61,13.57,65.62,0.38,2.4284
4.25,11.51,-2.56,14.08,64.28,0.62,2.64075
4.21,11.39,-2.91,14.3,64.5,1.26,2.46075
4.25,10.79,-2.2,12.99,66.06,2.46,2.4868
4.41,10.31,-1.85,12.16,67.06,3.66,2.75675
4.08,10.38,-2.61,12.99,67.91,4.86,3.1998
4.69,11.46,-2.55,14.01,65.35,6.06,2.9036
5.21,12.49,-2.55,15.04,65.2,8.11,2.687
5.93,12.99,-1.84,14.83,69.96,11.66,2.342
6.11,12.76,-1.14,13.9,70.79,15.21,2.342
5.64,12.21,-1.38,13.59,70.43,18.84,2.17983
5.41,12.39,-2.14,14.53,69.21,22.4,2.0976
5.34,12.68,-2.3,14.98,69.85,25.96,2.4405
6.01,13.13,-1.81,14.94,70.59,29.53,1.88783
6.38,13.24,-1.33,14.56,70.39,33.09,2.03883
6.66,13.21,-0.64,13.85,67.06,35.68,2.054
6.89,13.8,-0.4,14.2,61.84,36.64,2.306
6.98,14.06,-0.09,14.15,63.64,37.76,2.22543
7.26,14.04,0.5,13.54,62.59,38.68,2.4995
7.34,14.0,0.59,13.41,61.05,33.91,2.89643
7.28,13.84,0.35,13.49,58.4,29.15,2.71786
6.79,13.43,-0.06,13.49,56.45,24.39,3.00129
6.22,13.29,-0.75,14.04,55.21,19.63,3.05967
6.04,13.58,-1.44,15.01,54.1,14.86,3.29117
6.03,13.61,-2.06,15.68,54.06,10.1,3.3298
6.99,14.88,-1.55,16.43,49.51,5.18,3.72675
7.78,16.31,-1.55,17.86,46.68,0.0,3.9974
8.43,16.9,-0.6,17.5,46.1,1.35,3.7394
8.73,16.49,0.5,15.99,49.61,3.08,4.1482
8.93,16.54,1.19,15.35,53.09,5.18,4.1656
9.14,16.51,1.84,14.68,54.38,7.28,3.82267
9.34,16.49,1.84,14.65,55.28,9.38,3.727
9.09,16.03,2.3,13.73,58.3,11.48,3.727
8.81,15.9,1.41,14.49,60.06,13.58,3.78714
9.17,16.38,1.15,15.23,61.1,15.68,3.65871
9.81,17.53,1.11,16.41,61.06,16.43,4.22757
10.6,18.88,1.25,17.63,59.88,16.8,3.88843
11.12,18.91,1.86,17.05,59.49,16.8,4.37557
11.69,19.51,2.36,17.15,60.32,16.8,4.85486
12.32,19.79,3.63,16.16,62.6,16.8,5.2456700000000005
13.6,21.74,4.14,17.6,61.48,16.8,5.963430000000001
14.49,22.26,5.61,16.65,63.04,16.94,5.67643
15.01,22.26,7.54,14.73,67.77,17.85,5.70671
15.05,21.29,8.58,12.71,72.34,19.38,6.25171
14.58,20.19,8.8,11.39,74.94,21.4,6.30657
14.38,20.49,8.3,12.19,74.59,24.3,6.16817
14.0,19.55,8.49,11.06,75.94,27.2,6.3092
13.31,19.0,7.71,11.29,77.54,30.1,6.75783
12.98,18.33,7.94,10.39,79.39,33.0,6.763
12.58,18.14,7.58,10.56,79.21,30.76,6.953
12.24,18.33,6.42,11.9,75.46,27.75,7.94383
12.41,19.8,5.44,14.36,71.44,24.13,6.47267
13.34,21.79,5.36,16.43,67.29,20.0,7.12333
14.23,23.09,6.06,17.03,64.44,15.0,7.12333
14.58,23.68,5.89,17.79,60.5,10.0,7.0681400000000005
14.78,24.49,5.41,19.08,56.35,5.0,6.04443
14.59,24.55,4.64,19.91,53.53,0.0,5.335
14.7,24.71,4.58,20.14,51.2,0.0,6.88317
14.83,25.16,4.25,20.91,50.8,0.0,7.0075
15.24,25.23,4.91,20.31,51.22,0.0,6.96567
15.49,25.31,5.3,20.01,51.1,0.0,6.9862
15.58,25.01,5.47,19.54,51.94,0.0,7.137
16.18,25.76,6.05,19.71,54.38,0.0,7.217
17.02,26.35,7.26,19.09,56.55,0.0,8.5625
17.87,27.01,8.62,18.39,58.19,0.0,8.5625
18.59,27.45,9.47,17.98,59.97,0.0,7.22733
19.06,27.05,11.17,15.88,61.82,0.12,8.532
19.14,26.29,12.22,14.06,65.25,1.04,11.4445
18.79,25.15,12.21,12.94,66.73,2.44,12.617
18.49,24.9,11.75,13.15,67.24,4.34,16.731330000000003
18.32,25.03,11.35,13.68,66.3,6.24,17.76775
18.29,25.19,11.06,14.13,65.35,8.14,17.8272
18.4,25.58,10.73,14.85,65.26,10.04,20.30467
18.47,25.88,10.74,15.14,65.18,11.94,22.69386
18.83,26.73,10.21,16.51,63.6,13.71,23.9765
18.61,26.45,9.89,16.56,64.01,15.96,29.31229
18.74,27.06,10.01,17.05,62.69,19.29,35.15143
19.04,27.45,10.29,17.16,62.2,22.11,43.132
19.08,27.26,10.39,16.88,62.72,24.94,57.187
19.0,26.7,10.91,15.79,63.34,27.76,75.57171000000001
18.43,25.68,10.75,14.93,64.46,25.86,95.518
18.2,25.44,10.42,15.01,64.78,23.96,105.26617
17.96,25.2,10.21,14.99,65.19,22.06,148.95042999999998
18.54,26.45,10.12,16.33,62.21,18.9,175.39570999999998
19.25,27.38,10.79,16.59,63.88,14.18,205.62371
19.66,27.45,11.96,15.49,67.39,10.24,239.03971
19.73,26.9,13.06,13.84,71.38,10.49,254.57729
20.03,27.23,13.21,14.01,72.6,16.11,276.848
20.6,27.69,14.09,13.6,72.04,26.46,294.27
20.39,27.04,14.45,12.59,73.18,36.94,331.77843
20.21,26.46,14.95,11.51,73.46,47.54,360.58386
19.9,26.14,14.64,11.5,74.29,58.14,393.48929
19.77,25.92,14.4,11.53,73.89,68.74,440.1777100000001
19.69,25.62,14.29,11.34,72.92,78.55,490.80929
19.94,26.24,14.0,12.24,70.9,84.18,541.71914
19.85,26.36,13.74,12.62,70.44,84.43,581.5635
19.81,26.24,13.84,12.4,70.79,84.68,622.47229
20.01,26.41,14.04,12.38,72.12,85.59,624.36786
20.26,26.51,14.49,12.03,74.94,87.25,619.539
20.55,26.53,15.19,11.34,75.64,88.91,641.8607099999999
20.66,26.29,15.85,10.44,76.15,90.58,641.35814
20.92,26.86,15.81,11.05,73.94,92.24,599.9134300000001
21.06,27.15,15.71,11.44,72.61,93.9,602.5
21.34,27.41,16.22,11.19,72.6,95.56,633.142
21.57,28.03,15.92,12.1,71.8,97.23,609.91571
21.72,28.11,16.09,12.03,71.79,98.25,625.66629
22.02,28.45,16.31,12.14,71.86,98.59,633.909
22.27,28.66,16.8,11.86,72.91,99.05,636.5464300000001
22.16,28.34,16.88,11.46,75.09,99.76,606.65943
22.2,28.14,17.4,10.74,78.52,100.79,645.383
22.4,27.97,18.01,9.96,80.11,88.53,662.433
22.38,27.84,17.84,10.0,80.41,76.26,623.08443
22.25,27.5,17.88,9.62,81.66,64.0,599.4615699999999
22.59,28.46,17.71,10.75,79.79,51.59,583.3452900000001
22.76,29.21,17.09,12.12,76.88,38.99,573.32443
22.94,29.81,16.41,13.4,73.61,26.26,562.38257
23.2,30.56,16.1,14.46,69.97,13.29,592.52567
23.13,30.65,15.74,14.91,67.31,0.0,638.133
23.08,30.86,15.25,15.61,65.54,0.0,639.24914
22.91,30.35,15.54,14.81,65.95,0.7,660.12286
22.81,29.9,16.07,13.83,67.9,1.71,663.74286
22.66,29.34,16.47,12.86,69.47,3.01,647.498
22.39,28.4,17.0,11.4,72.15,4.62,606.2162900000001
22.2,27.9,17.39,10.51,74.86,6.24,611.4351700000001
22.1,27.4,17.94,9.46,78.6,9.2,575.84357
22.33,27.45,18.35,9.1,80.9,14.16,512.54186
22.59,27.47,19.16,8.31,83.17,19.12,453.30357
23.07,28.05,19.66,8.39,83.92,26.74,384.62486
23.57,28.66,20.01,8.65,83.11,34.31,340.21014
23.89,28.67,20.51,8.16,84.0,42.4,305.51757000000003
24.07,28.54,20.94,7.6,85.46,52.35,310.19167
24.35,28.61,21.58,7.04,86.28,65.11,294.80729
24.84,29.22,21.79,7.44,85.56,76.52,265.73457
25.07,29.06,22.2,6.86,86.41,85.94,219.33586
25.14,28.79,22.59,6.2,88.17,99.62,185.94343
25.34,28.51,23.09,5.42,89.78,111.75,167.45657
25.55,28.77,23.44,5.34,90.38,124.42,134.91914000000003
25.62,28.79,23.55,5.24,91.28,138.09,122.243
25.91,29.46,23.65,5.81,90.11,152.07,126.25314
26.04,29.58,23.55,6.03,89.78,163.25,113.63943
26.16,29.54,23.8,5.74,89.22,174.42,105.03786
26.34,30.03,23.86,6.16,88.74,160.05,97.69457
26.66,30.83,23.66,7.16,86.75,141.4,87.78186
26.95,31.69,23.49,8.2,85.29,120.96,89.49367
27.09,31.84,23.46,8.38,84.6,99.7,102.0612
27.45,32.68,23.4,9.28,82.94,76.65,98.1225
27.64,32.86,23.38,9.49,81.44,51.1,88.65233
27.5,32.84,23.36,9.48,82.04,28.06,81.55283
27.34,32.9,23.26,9.64,83.2,5.56,76.8195
27.34,33.06,23.15,9.91,83.11,9.24,79.83533
27.39,33.1,23.31,9.79,82.82,12.91,79.826
26.8,32.4,23.12,9.28,83.46,16.59,79.826
26.76,32.07,23.14,8.94,83.05,20.44,82.215
26.71,31.92,22.97,8.95,82.74,24.48,80.78828999999999
26.75,32.07,22.91,9.16,83.01,28.51,76.19857
26.65,31.59,22.94,8.65,82.74,30.61,75.88657
26.46,31.26,22.67,8.59,82.49,32.31,80.89329
26.07,30.82,22.46,8.36,82.9,34.61,77.27471000000001
25.1,29.34,21.9,7.44,85.38,38.29,81.0395
25.04,29.55,21.4,8.15,84.71,41.96,91.87743
24.61,29.41,20.87,8.54,84.76,45.46,100.80229
24.16,29.04,20.42,8.61,85.3,48.78,105.69029
23.76,28.47,20.16,8.31,86.36,52.79,109.29414
23.51,28.64,19.5,9.14,85.28,56.98,114.47957
22.97,28.12,18.89,9.24,85.39,61.03,115.78043
22.67,28.04,18.16,9.88,84.71,63.85,120.87117
22.95,29.07,17.8,11.27,82.52,65.3,133.90857
22.79,28.44,17.99,10.45,83.24,67.28,129.58686
22.59,28.2,17.91,10.29,84.26,69.81,119.80529
22.21,27.65,17.8,9.85,84.98,72.35,117.36471
21.79,27.32,17.43,9.9,84.34,74.19,115.98257
21.53,27.06,17.23,9.84,84.84,75.28,119.068
21.55,27.27,17.01,10.26,84.52,66.48,119.85817
21.53,27.09,17.19,9.9,84.82,57.68,125.17786
21.39,26.24,17.58,8.66,86.59,49.11,111.24443
21.42,26.51,17.68,8.84,87.06,40.99,105.13957
21.45,26.56,17.74,8.82,87.6,33.98,103.30986
21.81,26.81,18.19,8.62,87.86,27.14,101.88186
22.38,27.23,18.69,8.54,87.58,20.54,99.69557
22.73,27.43,19.24,8.19,88.45,14.37,82.688
23.01,27.16,20.03,7.14,89.51,18.41,95.76775
23.48,27.58,20.63,6.95,89.69,23.01,98.59238
23.62,27.99,20.75,7.24,89.58,29.11,104.47238
23.33,27.2,20.29,6.91,88.66,36.19,96.9575
23.0,27.02,19.73,7.3,86.93,41.59,99.70229
22.49,26.65,18.98,7.67,86.54,46.81,103.723
22.16,26.6,18.69,7.91,87.28,51.8,112.145
21.91,26.52,18.05,8.47,85.72,56.35,125.4112
21.44,26.84,16.84,10.0,83.26,60.59,100.337
20.73,26.41,15.49,10.92,81.65,64.26,77.5132
20.01,26.29,14.07,12.21,79.65,66.2,59.4344
19.71,26.85,13.51,13.34,78.99,66.2,64.2228
19.26,25.94,13.41,12.53,79.96,68.02,59.67767
18.69,24.9,13.31,11.59,80.7,73.25,59.67767
17.81,23.76,12.26,11.5,80.26,84.16,56.25329
17.03,23.29,11.69,11.6,81.58,95.07,52.424
16.52,22.69,11.41,11.27,83.46,105.99,50.33214
16.38,22.44,11.76,10.67,85.05,116.9,47.43743
16.59,22.6,12.13,10.47,85.68,127.81,43.772
17.05,22.96,12.71,10.25,86.33,138.73,41.49829
17.4,23.91,12.6,11.31,86.2,147.81,42.256
17.75,25.33,12.45,12.87,85.04,153.5,39.96
18.21,25.95,12.99,12.96,86.41,134.31,38.941
18.79,25.53,14.01,11.51,87.65,117.59,34.73914
19.46,26.09,14.71,11.38,87.3,103.7,30.05214
19.61,26.4,14.8,11.6,87.75,90.89,27.03771
19.62,25.74,15.2,10.54,88.0,78.08,24.83243
18.99,24.84,14.65,10.19,86.19,65.26,23.66683
18.31,23.34,14.56,8.78,87.36,52.95,25.29729
17.76,22.56,13.61,8.95,86.84,41.45,23.96843
16.49,21.84,12.06,9.78,85.28,49.14,24.63329
15.35,21.36,10.4,10.96,84.2,54.36,24.58529
14.56,20.94,9.49,11.45,83.24,56.75,26.26814
14.09,20.4,8.68,11.72,80.8,58.06,25.08829
13.34,20.37,7.48,12.9,80.4,59.38,24.24467
12.85,20.3,6.69,13.61,81.81,60.69,24.10643
12.54,20.74,5.79,14.95,80.01,61.5,21.26543
12.05,20.36,5.68,14.69,80.6,61.5,20.75357
11.9,20.0,6.11,13.89,82.76,61.5,19.05229
12.15,20.48,6.26,14.21,82.15,61.5,19.15871
12.07,20.28,6.19,14.09,82.28,61.5,17.42143
11.61,20.08,6.06,14.01,84.18,61.5,17.6665
11.59,20.21,6.06,14.15,84.35,61.5,18.41329
11.72,20.46,6.14,14.33,84.21,61.5,16.66443
11.92,20.45,6.43,14.03,84.62,61.5,16.27729
12.69,20.91,7.3,13.61,82.41,61.5,16.67429
13.47,21.58,7.5,14.08,79.88,61.5,16.10457
13.15,20.88,7.04,13.84,78.44,61.5,14.83914
12.35,20.13,6.25,13.88,78.36,61.5,14.95867
11.8,19.56,5.5,14.06,77.9,61.5,14.743
11.71,18.99,5.41,13.58,77.22,61.63,13.26957
11.08,18.25,4.71,13.54,77.01,61.88,13.03243
