average_temperature,highest_temperature,lowest_temperature,daily_temperature_range,average_humidity,precipitation,transaction_volume_data
29.7,36.65,24.5,12.15,84.6,129.0,0.372
29.85,37.45,24.05,13.4,83.15,129.0,0.352
29.6,35.45,25.25,10.2,84.25,129.0,0.28
28.15,33.05,24.55,8.5,76.8,129.0,0.28
26.45,32.8,20.8,12.0,70.75,129.0,0.24
26.05,33.45,19.55,13.9,77.7,129.0,0.2
26.5,32.9,21.25,11.65,83.2,129.0,0.2
27.4,33.65,21.9,11.75,83.3,129.0,0.2
28.7,35.75,22.35,13.4,80.6,129.0,0.2
28.3,33.45,23.75,9.7,84.5,151.2,0.2
26.6,30.25,23.45,6.8,91.75,181.6,0.208
25.05,29.5,21.8,7.7,93.9,191.05,0.208
24.15,27.8,21.5,6.3,96.9,215.6,0.2
24.7,27.0,23.1,3.9,100.0,276.95,0.2
26.25,30.1,23.95,6.15,95.4,378.25,0.202
27.15,32.8,22.7,10.1,90.6,441.5,0.202
27.05,32.3,23.45,8.85,93.5,446.7,0.2
26.1,29.6,24.0,5.6,98.05,465.35,0.2
24.45,26.35,22.7,3.65,97.35,240.3,0.2
23.95,26.75,20.75,6.0,91.5,2.55,0.2
25.25,29.7,20.75,8.95,91.6,4.6,0.2
25.15,30.05,20.9,9.15,92.55,39.15,0.2
23.75,29.75,18.75,11.0,86.05,107.65,0.2
23.05,28.6,18.8,9.8,88.95,143.6,0.21
21.9,25.9,18.55,7.35,96.35,150.45,0.21
20.15,25.45,16.1,9.35,91.15,164.6,0.2
19.4,27.05,13.65,13.4,82.85,172.6,0.2
20.1,28.45,13.15,15.3,82.75,172.6,0.2
20.2,27.65,13.95,13.7,84.1,172.6,0.21
20.85,28.4,14.6,13.8,84.25,172.6,0.21
21.85,27.9,17.05,10.85,91.7,175.4,0.2
22.3,26.05,19.75,6.3,98.4,179.55,0.2
23.35,27.85,20.85,7.0,97.45,182.5,0.2
23.9,29.1,21.25,7.85,94.3,185.85,0.2
23.2,28.85,19.2,9.65,90.35,187.6,0.2
21.85,28.9,15.7,13.2,86.1,187.6,0.24
20.6,27.0,15.5,11.5,89.45,188.25,0.28
20.85,24.55,18.1,6.45,97.55,191.7,0.468
21.15,24.25,18.4,5.85,99.95,199.85,0.606
20.4,26.25,16.05,10.2,93.75,211.7,0.492
19.5,27.7,13.6,14.1,88.7,218.2,0.428
18.25,26.35,11.65,14.7,82.4,218.2,0.28
18.55,26.65,11.35,15.3,81.65,218.2,0.28
19.7,26.85,13.75,13.1,84.05,218.2,0.32
19.4,26.2,14.45,11.75,82.4,218.2,0.36
18.25,24.25,12.85,11.4,76.2,109.7,0.34
17.0,23.2,10.85,12.35,78.65,1.95,0.566
15.7,24.15,8.7,15.45,83.25,2.7,0.76
16.6,26.1,8.15,17.95,82.05,2.7,1.17
17.85,23.55,12.35,11.2,91.4,24.45,1.27
18.45,21.6,15.1,6.5,98.45,75.05,0.928
17.95,23.8,12.55,11.25,90.2,136.65,0.928
15.75,23.05,10.3,12.75,81.85,169.4,1.312
14.95,22.1,10.6,11.5,84.65,169.4,1.362
14.85,20.5,10.3,10.2,87.15,170.35,1.48
12.75,18.1,7.35,10.75,82.9,172.3,1.86
10.6,18.1,4.05,14.05,80.35,173.3,2.136
10.5,19.8,2.9,16.9,82.0,173.3,2.08
11.55,21.3,3.6,17.7,84.65,173.3,2.06
13.45,22.1,5.5,16.6,85.05,173.3,6.408
13.55,20.95,7.0,13.95,88.6,173.3,7.504
12.2,20.25,5.8,14.45,86.35,173.3,9.69
11.1,20.25,3.65,16.6,80.4,173.3,12.2
10.65,19.85,3.0,16.85,81.0,173.3,13.898
10.85,21.2,2.6,18.6,81.6,173.3,14.754
11.0,22.55,2.55,20.0,80.55,173.3,15.332
11.9,21.55,4.15,17.4,83.4,173.3,19.664
12.45,20.3,6.1,14.2,91.9,173.3,19.97
12.25,20.65,6.1,14.55,90.4,173.3,19.774
11.65,22.0,3.85,18.15,83.65,173.3,17.75
12.05,19.95,5.55,14.4,90.55,175.45,16.842
12.05,16.55,6.7,9.85,89.0,178.35,17.764
11.9,18.05,4.9,13.15,81.35,180.35,18.072
11.8,20.1,5.2,14.9,86.55,182.85,19.276
9.7,17.65,3.8,13.85,85.65,184.1,19.974
7.65,15.2,1.6,13.6,84.5,184.1,21.222
7.95,16.15,1.0,15.15,84.05,92.05,21.012
8.95,18.25,1.0,17.25,80.5,0.0,19.36
8.85,20.05,1.2,18.85,80.75,0.0,21.134
9.05,20.5,1.25,19.25,81.15,0.0,23.8
9.45,21.15,1.05,20.1,81.5,0.0,25.26
9.95,21.3,1.5,19.8,83.2,0.0,24.796
11.35,18.8,4.65,14.15,91.85,1.5,26.084
13.65,17.1,10.05,7.05,99.35,12.15,14.302
13.5,17.45,8.85,8.6,94.7,21.9,12.846
10.6,18.15,4.3,13.85,91.65,23.0,24.112
9.4,17.05,4.05,13.0,96.55,25.05,23.3
9.8,15.1,4.15,10.95,91.35,27.1,20.336
8.9,15.55,2.45,13.1,83.8,28.1,20.91
8.45,16.65,1.0,15.65,85.15,28.6,22.816
8.85,18.2,1.0,17.2,87.2,28.6,12.404
9.2,15.8,4.0,11.8,92.85,30.3,11.546
8.6,13.85,4.3,9.55,85.4,34.0,23.482
6.75,12.7,1.3,11.4,77.55,36.0,24.532
6.3,12.25,1.0,11.25,83.8,36.0,23.08
6.2,14.85,-0.55,15.4,82.35,36.0,27.138
6.15,14.8,-0.55,15.35,77.9,36.0,15.798
6.2,12.4,-0.1,12.5,71.9,36.0,12.504
4.75,10.85,-1.95,12.8,73.4,36.0,24.106
5.15,11.6,-0.85,12.45,86.55,39.75,12.9085
7.05,12.95,1.0,11.95,94.7,47.5,2.213
7.75,15.5,-0.2,15.7,92.7,51.5,22.552
8.2,17.3,-0.2,17.5,89.55,51.5,22.396
7.8,15.0,-0.2,15.2,78.1,51.5,23.254
6.35,14.1,-2.05,16.15,69.1,51.5,13.052
6.3,15.15,-0.85,16.0,77.1,51.5,10.918
6.55,14.35,1.15,13.2,82.1,25.75,20.894
8.3,17.3,1.4,15.9,82.4,0.0,21.788
12.7,19.35,7.0,12.35,91.25,5.1,19.588
12.7,15.9,9.4,6.5,94.65,17.55,19.446
10.7,13.6,6.3,7.3,89.6,24.9,19.868
3.7,6.4,1.7,4.7,90.6,27.2,10.482
1.4,5.6,-1.2,6.8,82.4,32.0,9.58
-2.25,3.05,-4.85,7.9,71.9,34.5,19.208
-3.35,1.7,-5.6,7.3,65.7,34.5,19.788
-2.05,4.9,-6.05,10.95,53.6,34.5,15.932
-0.25,5.05,-5.25,10.3,64.95,35.25,15.65
0.8,3.85,-4.25,8.1,83.95,36.75,16.78
1.5,6.65,-3.65,10.3,82.15,37.5,10.178
1.05,6.6,-4.25,10.85,77.5,37.5,9.016
-0.85,6.65,-7.2,13.85,74.45,37.5,16.532
-0.5,6.7,-5.9,12.6,80.35,37.5,17.196
1.9,7.45,-3.45,10.9,83.65,37.5,14.076
2.7,10.6,-3.85,14.45,81.35,37.5,14.382
3.1,12.15,-3.6,15.75,86.95,37.5,15.512
5.2,12.7,-0.55,13.25,93.7,37.5,16.336
6.75,14.25,1.6,12.65,93.05,37.5,13.756
8.0,15.35,1.0,14.35,91.0,37.5,13.556
7.65,13.0,1.15,11.85,83.05,38.7,13.356
3.8,8.95,-1.4,10.35,76.6,41.15,13.916
0.95,6.25,-5.0,11.25,77.95,42.4,14.608
2.0,6.65,-2.45,9.1,73.1,42.4,7.85
0.1,3.3,-2.1,5.4,64.9,42.4,7.286
-4.7,-1.25,-8.4,7.15,76.8,43.3,13.896
-6.35,-1.25,-12.3,11.05,88.2,45.2,14.624
-5.35,-1.0,-9.9,8.9,81.7,46.2,15.628
-4.0,0.7,-8.8,9.5,76.6,46.2,15.34
-2.4,2.95,-7.0,9.95,79.25,23.1,15.34
-0.75,3.9,-4.8,8.7,82.95,0.0,0.4
-1.6,4.9,-7.55,12.45,80.75,0.0,7.346
-3.1,4.55,-8.8,13.35,83.9,0.0,12.982
-0.65,5.1,-5.95,11.05,80.8,0.0,12.486
1.15,6.5,-4.25,10.75,68.3,0.0,13.3
-0.75,6.4,-6.75,13.15,73.4,0.0,13.284
-0.9,5.8,-6.7,12.5,82.1,0.0,13.28
-1.0,4.25,-5.5,9.75,65.95,0.0,14.77
0.15,5.05,-3.55,8.6,63.05,0.0,8.268
2.55,8.4,-3.0,11.4,75.8,0.0,6.718
3.8,9.95,-1.75,11.7,83.2,1.15,13.87
2.75,9.2,-1.9,11.1,86.2,3.55,14.576
0.25,8.6,-6.25,14.85,85.0,4.8,13.692
0.15,8.4,-5.65,14.05,86.8,4.8,15.478
-0.85,5.4,-5.3,10.7,77.85,4.8,8.844
-1.25,4.8,-6.85,11.65,74.25,4.8,9.624
-0.05,8.35,-7.1,15.45,82.7,4.8,9.834
0.7,8.95,-6.3,15.25,86.25,5.3,10.352
2.3,6.4,-3.2,9.6,81.9,6.3,19.86
2.0,6.55,-2.9,9.45,76.7,6.8,17.048
0.7,9.55,-5.8,15.35,79.15,6.8,16.826
1.05,11.05,-5.95,17.0,80.65,6.8,16.636
0.95,10.45,-6.3,16.75,73.75,6.8,8.436
-0.6,8.15,-7.5,15.65,72.85,6.8,11.19
-1.6,5.3,-7.5,12.8,71.5,6.8,11.208
-1.9,5.9,-9.05,14.95,73.5,6.8,0.24
0.5,8.85,-7.1,15.95,77.6,6.8,22.448
1.05,9.45,-6.25,15.7,72.45,6.8,22.914
0.9,9.5,-6.45,15.95,68.55,6.8,23.484
1.7,7.1,-4.0,11.1,78.55,11.1,13.058
0.1,4.7,-4.4,9.1,86.75,7.7,15.734
0.8,7.45,-5.35,12.8,83.55,0.0,26.382
4.7,11.05,-0.1,11.15,92.25,4.55,23.824
0.2,5.2,-4.05,9.25,64.45,22.1,27.352
-1.7,2.9,-4.2,7.1,58.0,22.1,26.674
-1.75,3.1,-4.85,7.95,56.8,22.1,25.996
-1.0,4.45,-5.6,10.05,58.45,22.1,23.856
-0.2,6.35,-6.85,13.2,70.2,22.1,20.858
0.9,7.65,-5.8,13.45,65.95,22.1,17.574
1.75,7.85,-3.6,11.45,55.2,22.1,16.264
1.5,7.5,-4.5,12.0,64.35,22.1,15.738
1.0,4.95,-4.2,9.15,74.15,22.1,19.254
0.2,5.05,-4.55,9.6,71.65,22.1,22.272
0.55,6.55,-5.2,11.75,70.45,22.1,22.952
2.5,6.85,-1.85,8.7,84.25,28.9,22.492
4.15,7.75,-0.15,7.9,92.75,44.45,11.67
4.5,9.45,-2.05,11.5,82.5,53.2,11.488
5.0,11.15,-2.05,13.2,78.4,53.2,20.827
5.45,13.9,-2.1,16.0,77.1,53.2,20.174
6.6,15.85,-2.1,17.95,77.35,53.2,20.362
6.55,14.75,-2.55,17.3,76.6,53.2,25.792
4.8,13.9,-4.45,18.35,70.75,53.2,25.559
5.8,14.0,-1.15,15.15,74.7,53.2,24.604
7.5,14.5,1.9,12.6,77.1,53.2,22.913
6.6,14.6,-0.7,15.3,72.95,26.6,22.343
7.0,15.65,-2.3,17.95,73.25,0.0,24.518
9.2,15.9,1.15,14.75,73.35,0.0,26.294
9.05,14.9,3.0,11.9,74.8,0.0,26.778
7.95,14.7,-0.75,15.45,76.25,0.0,28.476
8.35,15.6,0.7,14.9,78.6,0.0,28.566
7.65,14.5,2.7,11.8,80.15,0.0,26.868
5.3,14.4,-2.05,16.45,77.8,0.0,26.743
5.65,16.9,-4.6,21.5,76.15,0.5,26.802
7.75,14.25,-0.8,15.05,87.0,6.25,26.896
7.4,11.3,1.75,9.55,97.1,13.55,31.194
6.2,12.5,1.0,11.5,93.1,18.1,30.519
5.45,12.3,-1.15,13.45,78.55,20.6,30.106
4.85,12.45,-3.6,16.05,69.5,20.6,29.091
5.9,13.3,-1.45,14.75,75.35,20.6,28.441
6.9,13.3,1.0,12.3,74.95,20.6,30.461
7.0,14.2,-0.65,14.85,69.65,20.6,31.854
6.95,14.75,-2.25,17.0,68.8,20.6,31.684
8.15,17.5,-2.1,19.6,74.2,20.6,32.515
10.0,18.35,0.85,17.5,85.15,25.65,32.477
9.65,16.25,3.75,12.5,92.2,42.2,31.126
6.7,12.5,2.4,10.1,83.0,53.7,30.523
4.85,10.35,1.0,9.35,70.0,53.7,30.884
4.75,11.75,-1.55,13.3,69.05,53.7,31.366
5.55,13.15,-2.85,16.0,75.9,53.7,28.506
8.3,17.55,-0.3,17.85,80.1,53.7,28.866
10.55,20.15,1.1,19.05,79.45,53.7,27.656
11.7,19.75,3.65,16.1,77.0,53.7,26.652
11.2,19.65,3.8,15.85,70.6,53.7,28.642
9.25,16.45,3.2,13.25,70.45,53.7,30.005
7.15,11.65,2.95,8.7,61.1,53.7,29.944
6.0,11.4,-1.5,12.9,58.0,26.85,27.158
6.95,13.75,-1.5,15.25,62.5,0.0,26.103
7.1,14.65,-1.5,16.15,59.1,0.0,25.635
7.05,16.6,-3.7,20.3,63.55,0.0,26.8945
8.75,18.55,-1.2,19.75,70.95,0.0,27.5635
11.75,20.75,1.0,19.75,71.0,0.0,26.604
12.45,18.8,3.7,15.1,82.9,6.7,25.648
11.55,17.6,6.25,11.35,84.65,21.15,28.922
11.1,18.3,6.2,12.1,75.6,40.05,31.524
9.1,13.4,6.25,7.15,89.5,52.95,33.075
8.55,12.9,4.65,8.25,91.85,56.45,30.959
9.4,16.85,2.05,14.8,79.2,58.2,30.355
9.95,18.75,1.75,17.0,70.4,58.2,31.766
10.1,16.85,3.7,13.15,78.35,58.2,32.716
10.35,17.45,2.95,14.5,77.7,58.2,34.462
11.75,22.1,1.35,20.75,63.55,58.2,34.103
13.6,22.85,5.0,17.85,70.25,58.7,33.897
14.15,22.4,6.3,16.1,80.3,59.7,33.981
14.8,21.45,9.05,12.4,85.2,60.2,33.254
16.0,22.15,10.45,11.7,84.45,60.2,32.082
16.2,23.95,8.0,15.95,81.75,60.2,31.568
17.5,25.75,9.05,16.7,80.75,60.2,29.542
17.65,23.2,11.3,11.9,84.75,61.7,29.667
17.15,20.05,13.5,6.55,95.0,64.95,27.382
16.45,20.4,12.75,7.65,98.0,67.2,22.14
12.35,15.5,9.8,5.7,98.15,68.2,15.651
10.85,15.8,6.7,9.1,89.3,69.2,10.434
12.15,19.65,6.25,13.4,80.65,70.65,8.874
12.2,16.25,9.0,7.25,88.8,86.5,9.5
13.3,16.45,10.5,5.95,96.8,102.0,9.254
14.0,21.1,8.85,12.25,90.7,51.8,7.134
13.55,23.0,6.05,16.95,79.3,1.0,3.16
14.55,26.15,4.35,21.8,70.75,1.0,1.524
16.05,28.65,4.95,23.7,69.25,1.0,1.862
17.0,28.65,6.25,22.4,70.5,1.0,1.736
15.2,24.0,6.25,17.75,68.55,1.0,1.58
12.5,21.05,3.2,17.85,65.6,1.0,1.572
12.6,22.6,1.95,20.65,62.65,1.0,1.692
14.4,23.7,5.15,18.55,58.25,1.0,1.772
15.6,26.2,6.4,19.8,61.3,1.0,1.414
16.25,27.65,5.65,22.0,67.5,1.0,0.836
17.8,27.6,8.3,19.3,69.85,1.0,0.568
18.6,27.65,9.7,17.95,73.3,1.0,0.58
20.05,28.65,11.7,16.95,77.95,1.0,0.572
21.5,29.65,14.45,15.2,80.55,1.0,0.574
21.45,30.2,14.0,16.2,76.3,1.0,0.442
20.75,29.65,14.0,15.65,77.7,3.55,0.3
19.5,25.7,15.3,10.4,88.7,25.75,0.27
19.75,22.7,17.25,5.45,95.1,69.4,0.24
18.6,21.4,13.55,7.85,86.1,93.4,0.24
16.1,22.4,7.4,15.0,74.3,93.4,0.24
17.05,26.65,6.85,19.8,72.95,93.4,0.244
19.6,29.15,9.4,19.75,75.85,93.4,0.244
21.15,30.15,12.05,18.1,76.95,93.4,0.22
21.25,30.55,12.95,17.6,78.25,93.4,0.22
21.25,29.7,13.85,15.85,79.4,93.4,0.24
20.0,24.7,13.75,10.95,88.9,106.45,0.28
17.25,21.95,11.75,10.2,89.25,136.75,0.26
17.3,25.75,9.7,16.05,79.15,154.0,0.22
18.75,28.25,10.45,17.8,77.7,154.0,0.2
18.45,26.3,12.95,13.35,80.25,155.2,0.2
18.15,25.6,12.6,13.0,83.4,79.45,0.2
19.35,28.05,12.05,16.0,79.1,2.5,0.2
20.65,29.85,12.2,17.65,75.15,2.5,0.24
21.1,31.1,13.15,17.95,76.55,2.5,0.22
21.75,31.0,14.9,16.1,77.65,2.5,0.2
21.8,29.15,16.45,12.7,81.45,13.7,0.2
20.6,25.15,18.05,7.1,88.45,28.05,0.2
20.5,23.85,18.6,5.25,86.6,34.45,0.2
21.25,26.25,17.95,8.3,78.9,37.7,0.2
20.6,25.45,17.15,8.3,78.65,40.5,0.2
19.05,23.3,16.35,6.95,84.35,45.9,0.2
19.05,24.6,15.05,9.55,83.75,51.75,0.2
20.4,27.3,14.6,12.7,80.3,55.0,0.2
20.2,25.35,16.1,9.25,84.85,56.8,0.2
19.7,23.8,16.3,7.5,85.75,60.6,0.2
20.15,25.35,15.05,10.3,81.15,62.6,0.2
20.65,26.5,15.55,10.95,79.25,62.6,0.2
21.4,26.95,17.2,9.75,78.95,62.6,0.2
22.3,27.4,18.15,9.25,79.15,62.6,0.2
22.8,28.95,17.55,11.4,78.1,62.6,0.2
22.75,29.3,17.05,12.25,78.2,62.6,0.2
22.4,28.65,17.05,11.6,79.35,62.6,0.18
22.3,28.1,18.05,10.05,79.5,62.6,0.16
22.85,28.8,18.75,10.05,78.15,62.6,0.2
23.45,30.2,18.0,12.2,77.5,62.6,0.18
22.15,27.05,18.15,8.9,86.25,73.75,0.18
22.35,26.4,20.05,6.35,91.0,86.2,0.2
23.8,29.15,20.3,8.85,85.2,88.75,0.2
22.55,25.8,19.7,6.1,90.75,117.4,0.2
22.7,25.05,20.7,4.35,92.1,196.55,0.2
23.05,26.05,20.7,5.35,90.6,127.75,0.208
23.05,26.8,20.05,6.75,88.6,10.95,0.204
23.1,28.35,19.0,9.35,82.8,14.7,0.2
23.25,29.55,18.6,10.95,82.15,14.7,0.18
24.75,31.75,19.45,12.3,78.7,14.7,0.18
25.55,32.2,20.0,12.2,75.3,14.7,0.2
24.4,30.95,19.45,11.5,77.55,14.7,0.2
23.2,29.35,19.05,10.3,79.4,14.7,0.2
23.25,27.95,19.65,8.3,79.4,14.7,0.2
22.2,25.0,20.2,4.8,86.95,25.35,0.2
21.4,23.6,19.85,3.75,90.75,55.5,0.2
22.35,26.3,18.8,7.5,85.5,75.0,0.2
23.05,27.9,19.25,8.65,83.7,75.0,0.2
23.75,28.75,20.25,8.5,83.75,75.0,0.2
24.45,29.85,20.0,9.85,82.95,75.0,0.204
24.55,29.7,19.65,10.05,83.1,75.0,0.202
24.7,29.85,19.6,10.25,81.85,76.95,0.2
24.0,28.15,20.3,7.85,86.75,87.75,0.18
23.9,26.6,21.75,4.85,91.9,97.9,0.16
24.35,26.05,22.75,3.3,92.7,109.05,0.18
24.5,26.7,22.9,3.8,93.7,125.15,0.2
25.4,29.65,22.5,7.15,92.35,138.65,0.28
26.55,31.3,23.4,7.9,88.65,145.9,0.24
26.9,30.3,24.85,5.45,87.35,145.9,0.2
27.05,30.3,25.25,5.05,88.85,145.9,0.2
27.3,30.8,25.35,5.45,89.45,149.65,0.2
26.6,29.05,25.15,3.9,93.85,173.2,0.2
26.45,29.45,24.5,4.95,94.3,200.8,0.2
26.95,31.5,23.2,8.3,88.25,216.6,0.2
27.35,32.15,23.0,9.15,85.95,224.6,0.18
28.0,32.7,24.15,8.55,84.9,224.6,0.16
28.2,33.7,23.85,9.85,82.75,112.3,0.16
28.2,34.55,23.0,11.55,81.8,0.0,0.28
28.7,34.75,23.2,11.55,80.1,0.0,0.42
28.8,34.7,23.3,11.4,79.15,0.0,0.44
28.45,34.6,23.3,11.3,80.9,0.0,0.4
28.55,34.55,23.85,10.7,80.5,0.0,0.4
28.5,34.3,24.25,10.05,80.6,0.0,0.42
28.15,33.75,24.4,9.35,83.55,0.0,0.44
28.2,33.65,24.25,9.4,83.55,0.0,0.47
28.6,33.8,24.0,9.8,78.0,0.0,0.45
28.3,31.25,25.65,5.6,73.65,0.0,0.4
27.6,29.7,26.1,3.6,82.7,26.3,0.44
28.05,32.2,24.6,7.6,87.0,80.35,0.46
28.8,33.8,24.6,9.2,82.9,108.1,0.46
28.25,33.0,25.1,7.9,84.9,108.1,0.44
26.75,31.15,23.85,7.3,86.65,110.7,0.452
26.0,30.45,22.25,8.2,86.8,117.05,0.452
24.75,28.1,21.75,6.35,91.05,120.8,0.44
24.05,28.45,20.25,8.2,88.1,120.8,0.44
25.35,31.4,20.0,11.4,81.85,120.8,0.42
26.35,30.9,22.65,8.25,85.95,122.95,0.4
26.7,30.95,24.05,6.9,87.95,128.35,0.42
26.0,30.45,22.4,8.05,85.55,135.35,0.544
23.95,29.45,19.7,9.75,85.5,139.1,0.598
22.75,28.8,18.65,10.15,86.75,139.1,0.548
23.5,28.9,19.3,9.6,83.05,139.1,0.54
23.6,27.0,20.65,6.35,87.3,142.6,0.49
23.5,25.55,21.6,3.95,93.15,151.85,0.502
23.15,25.75,21.2,4.55,92.7,157.6,0.572
22.35,26.45,19.25,7.2,89.15,157.6,0.586
22.05,28.5,17.6,10.9,85.4,158.6,0.552
21.35,26.45,17.85,8.6,90.6,80.55,0.512
21.0,23.5,19.1,4.4,94.75,2.3,0.604
21.8,24.4,20.45,3.95,96.3,6.5,0.602
23.45,26.75,21.35,5.4,96.2,13.15,0.6
24.15,28.9,21.55,7.35,94.3,19.65,0.6
24.45,30.05,21.3,8.75,92.35,23.75,0.576
24.85,28.4,21.55,6.85,91.05,35.1,0.562
24.55,26.8,22.0,4.8,92.6,46.7,0.572
24.5,27.9,22.45,5.45,94.75,55.05,0.4
25.1,29.5,22.1,7.4,91.6,72.05,0.476
25.5,30.2,21.65,8.55,88.15,82.55,0.546
24.25,28.0,21.0,7.0,89.75,84.05,0.54
24.05,29.45,20.05,9.4,85.4,86.3,0.48
22.8,29.05,18.15,10.9,80.85,86.3,0.44
21.25,28.6,15.9,12.7,75.9,86.3,0.4
19.65,27.55,13.7,13.85,75.5,86.3,0.38
19.1,26.8,13.0,13.8,78.1,86.3,0.42
18.65,23.1,15.55,7.55,87.8,98.8,0.44
18.05,20.2,16.9,3.3,91.25,135.35,0.4
18.6,22.75,15.2,7.55,82.65,194.65,0.56
17.9,25.05,12.2,12.85,81.05,229.9,0.592
17.35,25.45,11.4,14.05,84.5,229.9,0.666
19.05,26.15,12.85,13.3,85.15,229.9,0.618
21.3,27.7,15.5,12.2,85.4,229.9,0.504
22.95,28.85,18.3,10.55,86.45,229.9,0.63
23.35,28.95,18.75,10.2,86.25,229.9,0.78
22.5,28.35,17.4,10.95,86.0,229.9,2.46
21.2,25.0,18.15,6.85,93.25,135.8,1.948
20.7,22.65,19.25,3.4,99.1,67.15,1.844
21.55,24.95,18.45,6.5,93.05,139.6,1.932
21.95,27.15,17.7,9.45,87.75,186.6,1.526
19.8,24.05,14.8,9.25,88.35,186.6,1.294
18.25,22.7,12.15,10.55,84.75,186.6,1.148
17.7,21.6,13.6,8.0,87.1,190.5,1.136
16.5,20.25,12.0,8.25,87.35,198.65,1.732
14.65,22.1,7.15,14.95,78.1,202.9,3.194
14.0,22.65,6.3,16.35,76.2,202.9,5.102
16.3,24.6,9.2,15.4,78.45,202.9,6.878
17.7,25.75,11.4,14.35,77.55,202.9,8.738
16.85,24.95,10.45,14.5,76.6,202.9,9.864
14.8,22.9,8.75,14.15,80.85,202.9,11.852
12.65,20.6,7.0,13.6,83.7,202.9,12.56
12.5,20.35,6.35,14.0,83.35,202.9,14.122
12.25,20.1,7.8,12.3,89.6,202.9,15.264
13.65,19.7,10.45,9.25,90.1,202.9,15.646
16.3,21.8,11.6,10.2,85.35,202.9,16.806
15.7,23.2,10.35,12.85,87.0,202.9,17.872
15.05,23.5,9.45,14.05,84.2,202.9,21.024
15.55,23.95,9.05,14.9,80.35,202.9,20.994
16.25,22.25,11.25,11.0,82.05,202.9,21.904
16.55,22.15,12.65,9.5,83.2,202.9,20.64
16.15,23.4,10.7,12.7,82.55,202.9,19.654
14.45,19.95,9.15,10.8,78.35,202.9,20.124
11.65,17.3,6.45,10.85,76.95,202.9,19.376
10.15,18.2,3.4,14.8,81.25,202.9,22.92
11.45,18.95,4.8,14.15,80.15,202.9,23.114
11.6,19.2,5.4,13.8,79.35,202.9,22.93
10.65,19.95,3.45,16.5,83.35,202.9,22.278
12.7,21.75,5.25,16.5,83.4,101.45,21.858
14.1,22.5,7.3,15.2,82.2,0.0,23.448
13.85,21.8,7.1,14.7,81.15,0.0,25.184
13.55,21.2,6.35,14.85,80.8,0.0,30.128
12.55,20.3,5.7,14.6,84.25,0.0,29.528
11.3,19.8,5.1,14.7,85.85,0.0,27.49
10.55,18.85,3.9,14.95,84.2,0.0,24.726
9.15,16.65,2.15,14.5,78.7,0.0,24.431
8.45,16.8,-0.4,17.2,74.75,0.0,27.155
9.15,17.35,-0.4,17.75,79.9,3.35,28.848
10.5,17.35,3.35,14.0,84.7,7.35,28.138
10.55,18.05,4.35,13.7,84.0,8.75,27.245
9.1,16.4,2.7,13.7,85.85,10.45,14.8495
7.7,12.35,0.6,11.75,79.15,12.4,13.85
6.55,13.65,-1.5,15.15,76.3,13.4,28.617
8.35,18.75,0.35,18.4,84.65,13.4,17.908
12.65,20.45,4.65,15.8,86.15,13.4,2.935
13.0,20.55,6.55,14.0,81.35,20.7,27.033
8.6,14.65,4.5,10.15,73.3,35.75,25.2265
5.75,9.65,0.75,8.9,71.4,43.5,24.3385
5.6,12.8,-1.75,14.55,69.95,43.5,13.5145
8.55,17.15,1.15,16.0,68.8,43.5,12.1375
11.65,20.05,4.95,15.1,75.1,43.5,24.419
13.35,21.75,8.1,13.65,79.8,43.5,26.335
10.25,16.65,7.25,9.4,72.95,43.5,24.099
6.9,12.65,2.3,10.35,72.65,43.5,24.1715
7.95,12.55,2.55,10.0,74.25,43.5,25.7805
6.85,11.7,2.55,9.15,68.3,43.5,14.794
4.5,11.9,-1.3,13.2,69.0,43.5,13.171
4.3,13.15,-3.85,17.0,69.75,43.5,24.2165
5.75,11.25,0.85,10.4,80.15,28.75,24.362
6.1,7.9,3.75,4.15,84.85,23.25,24.227
5.15,8.75,1.35,7.4,79.45,32.5,24.549
4.55,10.1,-0.4,10.5,84.05,32.5,24.9655
3.8,8.75,-1.65,10.4,80.3,32.5,13.6835
0.55,4.85,-4.0,8.85,67.8,32.5,12.5555
-0.55,6.05,-6.7,12.75,64.85,32.5,21.898
2.6,9.2,-5.0,14.2,73.25,32.5,20.992
3.1,10.6,-4.05,14.65,83.05,32.5,20.22
4.8,13.7,-2.0,15.7,87.9,32.5,19.496
7.2,15.5,1.25,14.25,85.7,32.5,19.732
5.4,11.55,-0.6,12.15,72.25,32.5,10.834
2.45,8.55,-3.8,12.35,66.85,32.5,9.95
3.0,9.75,-3.25,13.0,71.0,32.5,18.598
5.9,13.05,-1.9,14.95,72.45,32.5,18.272
7.5,16.15,0.35,15.8,75.5,32.5,16.428
8.2,13.85,2.85,11.0,84.0,33.0,17.37
6.35,9.55,1.9,7.65,83.25,34.0,19.482
4.05,7.65,-0.75,8.4,71.95,34.5,10.346
2.55,6.95,-3.5,10.45,74.2,34.5,8.6
1.05,6.1,-4.15,10.25,81.25,34.5,17.668
2.85,8.75,-2.9,11.65,79.95,34.5,18.176
4.95,11.4,-2.55,13.95,79.7,34.5,17.732
4.5,10.9,-3.1,14.0,82.2,34.5,18.974
4.6,13.8,-4.0,17.8,63.0,34.5,20.216
4.95,10.35,-0.35,10.7,67.1,35.0,20.444
4.4,6.75,0.7,6.05,68.0,36.0,11.062
